3581907,350
3668336,121
8438032,218
2727253,387
9823696,387
1579138,198
2467129,9
1121355,206
9984142,63
3021387,85
2202037,73
3847419,387
2977637,10
3687063,350
9291232,185
9827204,206
9562957,324
3569363,387
2340293,35
8533848,240
1778119,305
1066515,198
1182175,45
3152127,87
2758119,248
2808872,248
9963729,387
8736601,153
2107458,2
9261746,258
9713872,23
3001046,55
2663112,87
2722027,324
9854786,94
9622501,324
1179963,126
3713035,387
8814811,159
2628429,29
3617087,231
7294661,54
8498609,350
9276473,50
1032361,46
9649243,133
2712876,163
2737083,106
3244621,43
2035692,387
8887644,149
1617038,59
8770868,140
2576068,173
2248278,78
1404133,258
2432142,188
9343347,387
2548405,288
3209295,163
1973042,231
2284728,288
2173065,5
2467183,15
1184298,350
9707935,156
2842757,102
2138398,387
3650503,288
3455185,218
1228993,119
9406243,166
2724717,387
2075383,258
2889044,98
3838112,387
3600554,350
9889193,77
2525293,213
2749041,37
9562261,324
1179927,115
8597556,387
2432276,60
3180602,153
1450317,350
1161734,129
8649714,324
3686213,350
9843708,192
8963936,305
2212043,105
9504431,350
3487029,126
2856517,26
2011559,387
9517748,324
9223501,258
9955514,65
2281794,188
3447104,53
2903172,42
3648174,387
8949365,270
2078113,7
2330703,41
2051131,149
2598445,102
2032076,26
9953959,288
9865018,94
9589956,270
9018537,224
2815178,188
2967045,112
9936089,83
9629647,324
9540428,169
7849894,305
1318437,288
1470129,206
2678578,146
9215814,387
1991044,111
8473608,387
3046603,12
9967476,129
8988018,270
2598588,206
9956073,350
3655492,350
2802508,30
1404415,240
1066233,159
2938114,206
9374134,153
2141045,387
3559384,102
2704058,14
3052119,288
3508275,305
9285686,248
1440189,350
8882701,350
1067848,123
2758085,24
1012721,52
9629301,240
2755149,64
9663261,102
2833031,31
1508787,137
1580049,39
2897091,288
9064077,305
9345559,224
8590562,305
9589313,387
3555951,270
9959853,182
1515341,48
1013666,133
9238336,324
9701377,66
2737171,178
1011831,288
2795128,231
3071602,218
1493639,350
1011067,324
9122683,178
8589244,387
9791723,109
9936195,305
2678108,198
1142357,350
1814093,224
9261014,156
3566857,188
2106238,258
9854507,80
3130065,350
1431386,68
1535718,270
1010544,224
3447362,240
9511432,109
2613542,32
1094401,387
1450556,387
1953203,182
8564564,176
3650081,206
9215333,133
3519923,182
8237302,55
1208753,324
1199284,142
2095189,20
8793326,258
2677215,324
2897055,34
9487067,89
8025816,350
8947768,387
2731025,324
7836737,305
1535584,387
3619085,258
1563392,92
9092563,176
2542262,213
8321737,350
1475036,143
1315528,305
8323593,126
9092206,198
9715591,240
2824158,248
8813313,146
2953607,8
2833095,133
2319319,198
9254255,213
9265038,182
1974315,92
1251132,25
2633158,173
1331217,258
2541184,3
2011874,387
1170735,248
2823826,350
9166742,288
9417179,231
9896071,324
3905186,387
9980886,288
3581961,218
9808306,288
9791614,81
9902347,13
2432045,198
9515937,324
9461183,98
1816073,81
2823899,71
2935092,98
9331591,146
3559471,126
9390358,387
1776209,206
2842639,61
1338089,109
2670133,4
3301256,305
3166581,163
2953816,288
9810374,98
9739989,224
3651035,350
9248833,350
3088387,98
3301556,91
9790751,387
2678241,115
9166797,73
9194999,324
8709203,240
2760575,270
2633103,16
1997154,224
1208486,387
3558579,324
1972826,192
3559505,115
9654087,387
9854668,36
2809529,231
1067948,288
3622159,231
1052221,166
1563461,143
8760398,84
3071408,67
2524106,288
1775051,173
1989198,151
2759181,324
1208344,387
2769488,169
9927328,33
1208468,305
2542914,182
1012876,288
2897116,28
2703101,198
1685052,117
3046066,19
3569099,387
2540079,149
9976899,72
2842775,387
8829707,324
9823769,137
2565493,387
9441712,288
8669657,387
8461915,240
2480232,123
3559578,89
3617069,305
9328943,140
2550207,350
2173135,218
2730972,288
1078792,57
9460736,62
3650391,258
1154546,153
7959042,387
1324987,192
1228939,17
9522634,270
8504353,270
1180061,206
2722585,387
1808056,69
1443131,324
2396097,288
7294616,387
2633149,18
3455398,22
9893348,133
3184908,213
9999169100050027,387
1981099,324
2856544,37
1778076,324
2643215,231
1315467,270
3302121,270
1092494,40
9854804,1
1338007,166
9949037,159
1807118,113
3864082,387
1470147,270
3447468,288
3055161,185
9385809,173
2671044,51
9927373,159
8115906,350
1802089,350
2010435,324
1493444,140
8878609,248
8595763,231
1066551,69
1207275,119
9254111,58
2842602,248
1014064,206
4715623,387
3650045,350
3052076,387
7959033,47
3552327,49
3433032,166
1511584,106
3052094,324
9396833,288
9265387,324
1930151,75
2945052,6
9927451,324
9977237,387
1981345,240
3569062,387
1180104,43
3184753,350
2846098,350
8534204,258
3432088,240
2897073,75
2138219,288
3035168,258
9691527,173
1004622,117
9257083,387
8237259,258
1011491,79
9328809,218
2856465,86
3720071,288
3967307,387
9331644,133
2375195,11
9825676,350
3431061,248
8947205,270
2774101,192
2146641,123
9189415,206
1309041,288
9952004,350
9333544,387
2807036,21
